AMD,AMD EPYC 7003/7003X Series,7713,64C/128T,2.0 GHz,225 W,Milan
AMD,AMD EPYC 7003/7003X Series,7713P,64C/128T,2.0 GHz,225 W,Milan
AMD,AMD EPYC 7003/7003X Series,7763,64C/128T,2.45 GHz,280 W,Milan
AMD,AMD EPYC 7003/7003X Series,7773X,64C/128T,2.2 GHz,280 W,Milan
AMD,AMD EPYC 7003/7003X Series,7473X,24C/48T,2.8 GHz,240 W,Milan
AMD,AMD EPYC 7003/7003X Series,7373X,16C/32T,3.05 GHz,240 W,Milan
AMD,AMD EPYC 8004 Series,8024P,8C/16T,2.4 GHz,70-125 W,Siena
AMD,AMD EPYC 8004 Series,8024PN,8C/16T,2.4 GHz,70 W,Siena
AMD,AMD EPYC 8004 Series,8124P,16C/32T,2.45 GHz,70-160 W,Siena
AMD,AMD EPYC 8004 Series,8224P,24C/32T,2.55 GHz,70-160 W,Siena
AMD,AMD EPYC 8004 Series,8224PN,24C/32T,2.55 GHz,100 W,Siena
AMD,AMD EPYC 8004 Series,8324P,32C/64T,2.65 GHz,70-160 W,Siena
AMD,AMD EPYC 8004 Series,8324PN,32C/64T,2.65 GHz,100 W,Siena
AMD,AMD EPYC 8004 Series,8434P,48C/96T,2.5 GHz,70-160 W,Siena
AMD,AMD EPYC 8004 Series,8434PN,48C/96T,2.5 GHz,100 W,Siena
AMD,AMD EPYC 8004 Series,8534P,64C/128T,2.3 GHz,70-200 W,Siena
AMD,AMD EPYC 8004 Series,8534PN,64C/128T,2.3 GHz,155 W,Siena
AMD,AMD EPYC 9004 Series,9124,16C/32T,3.0 GHz,200 W,Genoa
AMD,AMD EPYC 9004 Series,9174F,16C/32T,4.1 GHz,320 W,Genoa
AMD,AMD EPYC 9004 Series,9184X,16C/32T,2.4 GHz,320 W,Genoa
AMD,AMD EPYC 9004 Series,9224,24C/48T,2.5 GHz,200 W,Genoa
AMD,AMD EPYC 9004 Series,9254,24C/48T,2.9 GHz,200 W,Genoa
AMD,AMD EPYC 9004 Series,9274F,24C/48T,4.05 GHz,320 W,Genoa
AMD,AMD EPYC 9004 Series,9284X,24C/48T,2.65 GHz,320 W,Genoa
AMD,AMD EPYC 9004 Series,9334,32C/64T,2.7 GHz,210 W,Genoa
AMD,AMD EPYC 9004 Series,9354,32C/64T,3.25 GHz,280 W,Genoa
AMD,AMD EPYC 9004 Series,9354P,32C/64T,3.25 GHz,280 W,Genoa
AMD,AMD EPYC 9004 Series,9374F,32C/64T,3.85 GHz,320 W,Genoa
AMD,AMD EPYC 9004 Series,9384X,32C/64T,2.7 GHz,320 W,Genoa
AMD,AMD EPYC 9004 Series,9454,48C/96T,2.75 GHz,290 W,Genoa
AMD,AMD EPYC 9004 Series,9454P,48C/96T,2.75 GHz,290 W,Genoa
AMD,AMD EPYC 9004 Series,9474F,48C/96T,3.6 GHz,360 W,Genoa
AMD,AMD EPYC 9004 Series,9534,64C/128T,2.45 GHz,280 W,Genoa
AMD,AMD EPYC 9004 Series,9554,64C/128T,3.1 GHz,360 W,Genoa
AMD,AMD EPYC 9004 Series,9554P,64C/128T,3.1 GHz,360 W,Genoa
AMD,AMD EPYC 9004 Series,9634,84C/168T,2.25 GHz,290 W,Genoa
AMD,AMD EPYC 9004 Series,9654,96C/192T,2.4 GHz,360 W,Genoa
AMD,AMD EPYC 9004 Series,9654P,96C/192T,2.4 GHz,360 W,Genoa
AMD,AMD EPYC 9004 Series,9684X,96C/192T,2.55 GHz,400 W,Genoa
AMD,AMD EPYC 9004 Series,9704,96C/192T,2.0 GHz,155-360 W,Genoa
AMD,AMD EPYC 9004 Series,9734,112C/224T,2.2 GHz,340 W,Genoa
AMD,AMD EPYC 9004 Series,9754,128C/256T,2.25 GHz,360 W,Genoa
AMD,AMD EPYC 9004 Series,9754S,128C/128T,2.25 GHz,360 W,Genoa
AMD,AMD EPYC 9005 Series,9015,8C/16T,3.4 GHz,125 W,Turin
AMD,AMD EPYC 9005 Series,9015P,8C/16T,3.4 GHz,125 W,Turin
AMD,AMD EPYC 9005 Series,9115,16C/32T,2.6 GHz,125 W,Turin
AMD,AMD EPYC 9005 Series,9135,16C/32T,3.65 GHz,200 W,Turin
AMD,AMD EPYC 9005 Series,9175F,16C/32T,4.2 GHz,320 W,Turin
AMD,AMD EPYC 9005 Series,9224,24C/48T,2.5 GHz,200 W,Turin
AMD,AMD EPYC 9005 Series,9254,24C/48T,2.9 GHz,200 W,Turin
AMD,AMD EPYC 9005 Series,9255,24C/48T,3.25 GHz,250 W,Turin
AMD,AMD EPYC 9005 Series,9275F,24C/48T,4.1 GHz,320 W,Turin
AMD,AMD EPYC 9005 Series,9334,32C/64T,2.7 GHz,210 W,Turin
AMD,AMD EPYC 9005 Series,9335,32C/64T,3.65 GHz,210 W,Turin
AMD,AMD EPYC 9005 Series,9355,32C/64T,3.55 GHz,280 W,Turin
AMD,AMD EPYC 9005 Series,9355P,32C/64T,3.55 GHz,280 W,Turin
AMD,AMD EPYC 9005 Series,9375F,32C/64T,3.8 GHz,320 W,Turin
AMD,AMD EPYC 9005 Series,9365,36C/72T,3.4 GHz,280 W,Turin
AMD,AMD EPYC 9005 Series,9455,48C/96T,3.15 GHz,300 W,Turin
AMD,AMD EPYC 9005 Series,9455P,48C/96T,3.15 GHz,300 W,Turin
AMD,AMD EPYC 9005 Series,9475F,48C/96T,3.65 GHz,390 W,Turin
AMD,AMD EPYC 9005 Series,9534,64C/128T,2.45 GHz,280 W,Turin
AMD,AMD EPYC 9005 Series,9555,64C/128T,3.2 GHz,360 W,Turin
AMD,AMD EPYC 9005 Series,9555P,64C/128T,3.2 GHz,360 W,Turin
AMD,AMD EPYC 9005 Series,9565,64C/128T,3.75 GHz,400 W,Turin
AMD,AMD EPYC 9005 Series,9575F,64C/128T,3.95 GHz,400 W,Turin
AMD,AMD EPYC 9005 Series,9645,96C/192T,2.55 GHz,370 W,Turin
AMD,AMD EPYC 9005 Series,9654,96C/192T,2.4 GHz,360 W,Turin
AMD,AMD EPYC 9005 Series,9655,96C/192T,3.1 GHz,400 W,Turin
AMD,AMD EPYC 9005 Series,9655P,96C/192T,3.1 GHz,400 W,Turin
AMD,AMD EPYC 9005 Series,9745,128C/256T,2.4 GHz,400 W,Turin
AMD,AMD EPYC 9005 Series,9755,128C/256T,2.7 GHz,500 W,Turin
AMD,AMD EPYC 9005 Series,9825,128C/256T,2.4 GHz,400 W,Turin
AMD,AMD EPYC 9005 Series,9845,160C/320T,2.4 GHz,500 W,Turin
AMD,AMD EPYC 9005 Series,9965,192C/384T,2.25 GHz,500 W,Turin
AMD,AMD Ryzen Embedded V1000 Series,V1807B,4C/8T,3.35 GHz,45 W,Raven Ridge
AMD,AMD Ryzen Embedded V1000 Series,V1756B,4C/8T,3.25 GHz,45 W,Raven Ridge
AMD,AMD Ryzen Embedded V1000 Series,V1605B,4C/8T,2.0 GHz,12-25 W,Raven Ridge
AMD,AMD Ryzen Embedded V1000 Series,V1756M,4C/8T,3.25 GHz,45 W,Raven Ridge
AMD,AMD Ryzen Embedded V1000 Series,V1202B,2C/4T,2.3 GHz,6-12 W,Raven Ridge
AMD,AMD Ryzen Embedded V1000 Series,V1404I,4C/8T,2.0 GHz,10-20 W,Raven Ridge
AMD,AMD Ryzen Embedded V1000 Series,V1500B,4C/8T,2.2 GHz,16 W,Raven Ridge
Intel,Intel Atom C3000 Series,C3308,4C/4T,1.6 GHz,9 W,Denverton
Intel,Intel Atom C3000 Series,C3336,4C/4T,1.7 GHz,11 W,Denverton
Intel,Intel Atom C3000 Series,C3436L,4C/4T,1.7 GHz,10.5 W,Denverton
Intel,Intel Atom C3000 Series,C3508,4C/4T,1.6 GHz,14 W,Denverton
Intel,Intel Atom C3000 Series,C3538,4C/4T,2.1 GHz,17 W,Denverton
Intel,Intel Atom C3000 Series,C3558,4C/4T,2.2 GHz,17 W,Denverton
Intel,Intel Atom C3000 Series,C3558R,4C/4T,2.2 GHz,17 W,Denverton
Intel,Intel Atom C3000 Series,C3708,8C/8T,1.7 GHz,25 W,Denverton
Intel,Intel Atom C3000 Series,C3750,8C/8T,2.1 GHz,25 W,Denverton
Intel,Intel Atom C3000 Series,C3758,8C/8T,2.2 GHz,25 W,Denverton
Intel,Intel Atom C3000 Series,C3758R,8C/8T,2.2 GHz,25 W,Denverton
Intel,Intel Atom C3000 Series,C3808,12C/12T,2.0 GHz,25 W,Denverton
Intel,Intel Atom C3000 Series,C3830,12C/12T,1.8 GHz,20 W,Denverton
Intel,Intel Atom C3000 Series,C3850,12C/12T,2.2 GHz,25 W,Denverton
Intel,Intel Atom C3000 Series,C3858,12C/12T,2.0 GHz,25 W,Denverton
Intel,Intel Atom C3000 Series,C3950,16C/16T,2.0 GHz,31 W,Denverton
Intel,Intel Atom C3000 Series,C3955,16C/16T,2.1 GHz,31 W,Denverton
Intel,Intel Atom C3000 Series,C3958,16C/16T,2.0 GHz,31 W,Denverton
Intel,Intel Core i3/i5/i7-1100GRE Processor Series,Core i3-1115GRE,2C/4T,1.7 GHz,15 W,Tiger Lake
Intel,Intel Core i3/i5/i7-1100GRE Processor Series,Core i5-1145GRE,4C/8T,1.5 GHz,15 W,Tiger Lake
Intel,Intel Core i3/i5/i7-1100GRE Processor Series,Core i7-1185GRE,4C/8T,1.8 GHz,15 W,Tiger Lake
Intel,Intel Xeon D-1700 (Ice-Lake-D) Series,D-1712TR,2C/4T,1.9 GHz,24 W,Ice Lake
Intel,Intel Xeon D-1700 (Ice-Lake-D) Series,D-1713NT,2C/4T,1.7 GHz,24 W,Ice Lake
Intel,Intel Xeon D-1700 (Ice-Lake-D) Series,D-1715TER,4C/8T,1.5 GHz,33 W,Ice Lake
Intel,Intel Xeon D-1700 (Ice-Lake-D) Series,D-1718T,4C/8T,2.4 GHz,41 W,Ice Lake
Intel,Intel Xeon D-1700 (Ice-Lake-D) Series,D-1722NE,4C/8T,1.7 GHz,41 W,Ice Lake
Intel,Intel Xeon D-1700 (Ice-Lake-D) Series,D-1725TER,6C/12T,1.6 GHz,47 W,Ice Lake
Intel,Intel Xeon D-1700 (Ice-Lake-D) Series,D-1732TE,8C/16T,1.9 GHz,65 W,Ice Lake
Intel,Intel Xeon D-1700 (Ice-Lake-D) Series,D-1733NT,8C/16T,1.7 GHz,65 W,Ice Lake
Intel,Intel Xeon D-1700 (Ice-Lake-D) Series,D-1735TR,8C/16T,2.0 GHz,65 W,Ice Lake
Intel,Intel Xeon D-1700 (Ice-Lake-D) Series,D-1736,8C/16T,2.7 GHz,65 W,Ice Lake
Intel,Intel Xeon D-1700 (Ice-Lake-D) Series,D-1739,8C/16T,2.7 GHz,86 W,Ice Lake
Intel,Intel Xeon D-1700 (Ice-Lake-D) Series,D-1746TER,10C/20T,1.7 GHz,68 W,Ice Lake
Intel,Intel Xeon D-1700 (Ice-Lake-D) Series,D-1749NT,12C/24T,1.5 GHz,68 W,Ice Lake
Intel,Intel Xeon D-1700 (Ice-Lake-D) Series,D-1753NE,12C/24T,1.4 GHz,65 W,Ice Lake
Intel,Intel Xeon D-2700 (Ice-Lake-D) Series,D-2712T,4C/8T,1.5 GHz,67 W,Ice Lake
Intel,Intel Xeon D-2700 (Ice-Lake-D) Series,D-2733NT,8C/16T,1.6 GHz,67 W,Ice Lake
Intel,Intel Xeon D-2700 (Ice-Lake-D) Series,D-2738,8C/16T,2.2 GHz,80 W,Ice Lake
Intel,Intel Xeon D-2700 (Ice-Lake-D) Series,D-2741NX,8C/16T,1.7 GHz,67 W,Ice Lake
Intel,Intel Xeon D-2700 (Ice-Lake-D) Series,D-2745CR,8C/16T,1.8 GHz,65 W,Ice Lake
Intel,Intel Xeon D-2700 (Ice-Lake-D) Series,D-2753NX,12C/24T,1.7 GHz,65 W,Ice Lake
Intel,Intel Xeon D-2700 (Ice-Lake-D) Series,D-2752NX,12C/24T,1.9 GHz,85 W,Ice Lake
Intel,Intel Xeon D-2700 (Ice-Lake-D) Series,D-2775TE,16C/32T,1.9 GHz,96 W,Ice Lake
Intel,Intel Xeon D-2700 (Ice-Lake-D) Series,D-2766NT,16C/32T,1.7 GHz,96 W,Ice Lake
Intel,Intel Xeon D-2700 (Ice-Lake-D) Series,D-2787NX,20C/40T,1.9 GHz,117 W,Ice Lake
Intel,Intel Xeon D-2700 (Ice-Lake-D) Series,D-2795NT,20C/40T,1.7 GHz,110 W,Ice Lake
Intel,Intel Xeon D-2700 (Ice-Lake-D) Series,D-2796NT,20C/40T,1.7 GHz,110 W,Ice Lake
Intel,Intel Xeon D-2700 (Ice-Lake-D) Series,D-2796TE,20C/40T,1.9 GHz,117 W,Ice Lake
Intel,Intel Xeon E-2100 Series,E-2104G,4C/4T,3.2 GHz,65 W,Coffee Lake
Intel,Intel Xeon E-2100 Series,E-2124,4C/4T,3.3 GHz,71 W,Coffee Lake
Intel,Intel Xeon E-2100 Series,E-2124G,4C/4T,3.4 GHz,71 W,Coffee Lake
Intel,Intel Xeon E-2100 Series,E-2126G,6C/6T,3.3 GHz,80 W,Coffee Lake
Intel,Intel Xeon E-2100 Series,E-2134,4C/8T,3.5 GHz,71 W,Coffee Lake
Intel,Intel Xeon E-2100 Series,E-2136,6C/12T,3.3 GHz,80 W,Coffee Lake
Intel,Intel Xeon E-2100 Series,E-2144G,6C/6T,3.6 GHz,71 W,Coffee Lake
Intel,Intel Xeon E-2100 Series,E-2146G,6C/12T,3.5 GHz,80 W,Coffee Lake
Intel,Intel Xeon E-2100 Series,E-2174G,4C/8T,3.8 GHz,71 W,Coffee Lake
Intel,Intel Xeon E-2100 Series,E-2176G,6C/12T,3.7 GHz,80 W,Coffee Lake
Intel,Intel Xeon E-2100 Series,E-2186G,6C/12T,3.8 GHz,95 W,Coffee Lake
Intel,Intel Xeon E-2100 Series,E-2176M,6C/12T,2.7 GHz,45 W,Coffee Lake
Intel,Intel Xeon E-2100 Series,E-2186M,6C/12T,2.9 GHz,45 W,Coffee Lake
Intel,Intel Xeon E-2200 (4 or 6-core) Series,E-2224,4C/4T,3.4 GHz,71 W,Coffee Lake Refresh
Intel,Intel Xeon E-2200 (4 or 6-core) Series,E-2224G,4C/4T,3.5 GHz,71 W,Coffee Lake Refresh
Intel,Intel Xeon E-2200 (4 or 6-core) Series,E-2226G,6C/6T,3.4 GHz,80 W,Coffee Lake Refresh
Intel,Intel Xeon E-2200 (4 or 6-core) Series,E-2226GE,6C/6T,2.9 GHz,45 W,Coffee Lake Refresh
Intel,Intel Xeon E-2200 (4 or 6-core) Series,E-2234,4C/8T,3.6 GHz,71 W,Coffee Lake Refresh
Intel,Intel Xeon E-2200 (4 or 6-core) Series,E-2236,6C/12T,3.4 GHz,80 W,Coffee Lake Refresh
Intel,Intel Xeon E-2200 (4 or 6-core) Series,E-2244G,4C/8T,3.8 GHz,71 W,Coffee Lake Refresh
Intel,Intel Xeon E-2200 (4 or 6-core) Series,E-2246G,6C/12T,3.6 GHz,80 W,Coffee Lake Refresh
Intel,Intel Xeon E-2200 (4 or 6-core) Series,E-2276G,6C/12T,3.8 GHz,80 W,Coffee Lake Refresh
Intel,Intel Xeon E-2200 (4 or 6-core) Series,E-2276M,6C/12T,2.8 GHz,45 W,Coffee Lake Refresh
Intel,Intel Xeon E-2200 (8-core) Series,E-2278G,8C/16T,3.4 GHz,80 W,Coffee Lake Refresh
Intel,Intel Xeon E-2200 (8-core) Series,E-2278GEL,8C/16T,2.0 GHz,35 W,Coffee Lake Refresh
Intel,Intel Xeon E-2200 (8-core) Series,E-2286G,6C/12T,4.0 GHz,95 W,Coffee Lake Refresh
Intel,Intel Xeon E-2200 (8-core) Series,E-2288G,8C/16T,3.7 GHz,95 W,Coffee Lake Refresh
Intel,Intel Xeon E-2200 (8-core) Series,E-2286M,8C/16T,2.4 GHz,45 W,Coffee Lake Refresh
Intel,Intel Xeon E-2300 Series,E-2314,4C/4T,2.8 GHz,65 W,Rocket Lake
Intel,Intel Xeon E-2300 Series,E-2324G,4C/4T,3.1 GHz,65 W,Rocket Lake
Intel,Intel Xeon E-2300 Series,E-2334,4C/8T,3.4 GHz,65 W,Rocket Lake
Intel,Intel Xeon E-2300 Series,E-2336,6C/12T,2.9 GHz,65 W,Rocket Lake
Intel,Intel Xeon E-2300 Series,E-2356G,6C/12T,3.2 GHz,80 W,Rocket Lake
Intel,Intel Xeon E-2300 Series,E-2374G,4C/8T,3.7 GHz,80 W,Rocket Lake
Intel,Intel Xeon E-2300 Series,E-2378,8C/16T,2.6 GHz,65 W,Rocket Lake
Intel,Intel Xeon E-2300 Series,E-2378G,8C/16T,2.8 GHz,80 W,Rocket Lake
Intel,Intel Xeon E-2300 Series,E-2386G,6C/12T,3.5 GHz,95 W,Rocket Lake
Intel,Intel Xeon E-2300 Series,E-2388G,8C/16T,3.2 GHz,95 W,Rocket Lake
Intel,Intel Xeon E-2400/Xeon 6300 Series,E-2414,4C/4T,2.6 GHz,65 W,Alder Lake
Intel,Intel Xeon E-2400/Xeon 6300 Series,E-2424,4C/4T,2.8 GHz,65 W,Alder Lake
Intel,Intel Xeon E-2400/Xeon 6300 Series,E-2434,4C/8T,3.4 GHz,55 W,Alder Lake
Intel,Intel Xeon E-2400/Xeon 6300 Series,E-2436,6C/12T,2.9 GHz,65 W,Alder Lake
Intel,Intel Xeon E-2400/Xeon 6300 Series,E-2446G,6C/12T,3.6 GHz,65 W,Alder Lake
Intel,Intel Xeon E-2400/Xeon 6300 Series,E-2454,6C/12T,3.2 GHz,65 W,Alder Lake
Intel,Intel Xeon E-2400/Xeon 6300 Series,E-2456,6C/12T,3.6 GHz,65 W,Alder Lake
Intel,Intel Xeon E-2400/Xeon 6300 Series,E-2468,8C/16T,2.8 GHz,65 W,Alder Lake
Intel,Intel Xeon E-2400/Xeon 6300 Series,E-2478,8C/16T,2.8 GHz,80 W,Alder Lake
Intel,Intel Xeon E-2400/Xeon 6300 Series,E-2486,6C/12T,4.0 GHz,95 W,Alder Lake
Intel,Intel Xeon E-2400/Xeon 6300 Series,E-2488,8C/16T,3.2 GHz,95 W,Alder Lake
Intel,Intel Xeon W-11000 Processor Series,W-11155MLE,4C/8T,2.4 GHz,25-35 W,Tiger Lake
Intel,Intel Xeon W-11000 Processor Series,W-11155MRE,4C/8T,2.8 GHz,45 W,Tiger Lake
Intel,Intel Xeon W-11000 Processor Series,W-11555MLE,6C/12T,2.5 GHz,35-45 W,Tiger Lake
Intel,Intel Xeon W-11000 Processor Series,W-11555MRE,6C/12T,3.0 GHz,45 W,Tiger Lake
Intel,Intel Xeon W-11000 Processor Series,W-11865MLE,8C/16T,2.6 GHz,45-65 W,Tiger Lake
Intel,Intel Xeon W-11000 Processor Series,W-11865MRE,8C/16T,2.6 GHz,65 W,Tiger Lake
Intel,Intel Xeon W-11000 Processor Series,W-11750E,8C/16T,2.4 GHz,65 W,Tiger Lake
Intel,Intel Xeon W-11000 Processor Series,W-11855M,6C/12T,3.2 GHz,45 W,Tiger Lake
Intel,Intel Xeon W-11000 Processor Series,W-11955M,8C/16T,2.6 GHz,45 W,Tiger Lake
Intel,Intel Xeon Silver 4500 Bronze 3500 (Sapphire-Rapids-EE LCC) Series,4509Y,8C/16T,2.6 GHz,125 W,Sapphire Rapids
Intel,Intel Xeon Silver 4500 Bronze 3500 (Sapphire-Rapids-EE LCC) Series,4510T,12C/24T,2.0 GHz,115 W,Sapphire Rapids
Intel,Intel Xeon Silver 4500 Bronze 3500 (Sapphire-Rapids-EE LCC) Series,4510,12C/24T,2.4 GHz,150 W,Sapphire Rapids
Intel,Intel Xeon Silver 4500 Bronze 3500 (Sapphire-Rapids-EE LCC) Series,3508U,8C/8T,2.1 GHz,125 W,Sapphire Rapids
Intel,Intel Xeon Platinum 8100 (Skylake-SP) Series,8153,16C/32T,2.0 GHz,125 W,Skylake
Intel,Intel Xeon Platinum 8100 (Skylake-SP) Series,8156,4C/8T,3.6 GHz,105 W,Skylake
Intel,Intel Xeon Platinum 8100 (Skylake-SP) Series,8158,12C/24T,3.0 GHz,150 W,Skylake
Intel,Intel Xeon Platinum 8100 (Skylake-SP) Series,8160,24C/48T,2.1 GHz,150 W,Skylake
Intel,Intel Xeon Platinum 8100 (Skylake-SP) Series,8160F,24C/48T,2.1 GHz,160 W,Skylake
Intel,Intel Xeon Platinum 8100 (Skylake-SP) Series,8160M,24C/48T,2.1 GHz,150 W,Skylake
Intel,Intel Xeon Platinum 8100 (Skylake-SP) Series,8160T,24C/48T,2.1 GHz,150 W,Skylake
Intel,Intel Xeon Platinum 8100 (Skylake-SP) Series,8163,24C/48T,2.4 GHz,165 W,Skylake
Intel,Intel Xeon Platinum 8100 (Skylake-SP) Series,8164,26C/52T,2.0 GHz,150 W,Skylake
Intel,Intel Xeon Platinum 8100 (Skylake-SP) Series,8167M,26C/52T,2.0 GHz,165 W,Skylake
Intel,Intel Xeon Platinum 8100 (Skylake-SP) Series,8168,24C/48T,2.7 GHz,205 W,Skylake
Intel,Intel Xeon Platinum 8100 (Skylake-SP) Series,8170,26C/52T,2.1 GHz,165 W,Skylake
Intel,Intel Xeon Platinum 8100 (Skylake-SP) Series,8170M,26C/52T,2.1 GHz,165 W,Skylake
